Status,County,Area,Area Name,List #,Address,Price,Years Old,Agent ID,Beds,F. Baths,P. Baths,Style,Contact,Contact Phone,Office,Sold Price,Closing Date,Selling Agent ID,Selling Office ID
Sold,EAL,204001,Morningside,665341,7219 WITHERSPOON,"89,600",85,203932,4,2,  ,OVER 2,LYNN RAYVID,412-422-4450,13220,"80,000",04/10/2008,  ,13409
Sold,EAL,204001,Morningside,769769,926 Highview,"89,000",  ,205844,3,2,  ,2 ST,Roberta/Mark,412-999-2888,13604,"75,000",12/04/2009,201451,13404
Sold,EAL,204001,Morningside,190264,5303 STANTON AV,"89,000",87,  ,4,1,1,OVER 2,KELLY MEADE,412-361-4000,13409,"79,000",04/01/1998,  ,13409
Sold,EAL,204001,Morningside,191055,5511 JACKSON ST,"89,000",90,  ,7,5,0,OVER 2,GENIA LEDERMAN,412-421-9120,13418,"77,000",07/31/1998,  ,13418
Sold,EAL,204001,Morningside,567348,1831 Chislett Street,"89,000",  ,201188,4,1,1,OVER 2,Regis Donovan,421-362-5530,27701,"83,500",11/14/2005,  ,13409
Sold,EAL,204001,Morningside,282248,1639 CHISLETT ST,"88,900",80,210158,4,1,1,OVER 2,PAT TASSARI,412-242-1077,35901,"84,000",06/08/2000,  ,13603
Sold,EAL,204001,Morningside,483686,1636 Morningside Avenue,"88,900",76,203692,3,1,  ,1.5,agent,412-487-3200,15101,"86,000",12/22/2003,  ,74001
Sold,EAL,204001,Morningside,325874,1421 JANCEY ST,"88,500",999,204577,4,2,0,OVER 2,LISA SOLOMON,412-661-0126,13409,"88,500",04/10/2001,  ,13409
Sold,EAL,204001,Morningside,315691,1623 JANCEY ST,"88,000",100,208012,6,1,1,OVER 2,M.DEPASQUALE,412-361-4000,13409,"88,250",12/18/2000,  ,13634
Sold,EAL,204001,Morningside,436161,1034 Heths Ave,"87,900",52,207976,3,1,  ,2 ST,Phil or Dave,412-466-0410,13643,"87,900",06/06/2003,  ,79101
Sold,EAL,204001,Morningside,122212,5810 WELLESLEY AV,"87,900",91,  ,7,3,0,OVER 2,ALBERT/JUDIE,412-422-9200,29301,"85,000",02/14/1997,  ,29301
Sold,EAL,204001,Morningside,168972,185 STANTON CT,"87,900",70,  ,5,2,0,OVER 2,OWNER,412-441-1961,15147,"87,000",09/18/1997,  ,15147
Sold,EAL,204001,Morningside,518722,6932 MANISTEE,"87,900",79,204334,3,1,  ,OVER 2,AGENT,412-362-5530,27701,"87,000",10/05/2004,  ,27701
Sold,EAL,204001,Morningside,557179,1429 JANCEY STREET,"87,900",95,208275,3,2,  ,2 ST,SANDY PALUMBO,412-363-4000,13634,"85,000",08/29/2005,  ,13409
Sold,EAL,204001,Morningside,629902,6917 MANISTEE,"87,900",75,212156,3,1,0,2 ST,NANCY NOSZKA,412-303-7767,77001,"75,000",05/04/2007,  ,74410
Sold,EAL,204001,Morningside,781850,6924 Bishop,"87,900",93,213079,2,2,  ,2 ST,Alisha,412-389-3611,13620,"84,000",08/20/2009,  ,77001
Sold,EAL,204001,Morningside,906759,6504 Adelphia,"87,900",999,214451,3,2,  ,2 ST,Agent,412-848-6270,15101,"87,900",06/21/2012,214451,15101
Sold,EAL,204001,Morningside,293,1146 MORNINGSID AV,"87,500",57,  ,4,2,0,2 ST,JILL DERIGGI,412-271-7600,13404,"83,000",09/18/1995,  ,28201
Sold,EAL,204001,Morningside,296205,1822 ANTIETAM ST,"87,500",999,201241,5,1,1,OVER 2,BILL OR JOYCE,412-362-4854,15137,"83,000",06/30/2000,  ,15137
Sold,EAL,204001,Morningside,724294,1708 MORNINGSIDE AVENUE,"87,500",93,203692,3,1,  ,OVER 2,AGENT,412-487-3200,15101,"85,500",06/26/2008,  ,13220
Sold,EAL,204001,Morningside,654658,1424 Morningside Ave.,"87,500",80,216543,3,1,  ,2 ST,Agent,412 398-9889,27701,"80,000",02/16/2007,  ,13604
Sold,EAL,204001,Morningside,466462,1434 Morningside Ave,"87,000",73,204976,3,1,1,2 ST,Todd or Kim,412-215-3542,57601,"86,000",08/29/2003,  ,13220
Sold,EAL,204001,Morningside,321757,1606 JANCEY ST,"86,900",75,206946,4,1,0,OVER 2,MELISSA BLAZER,412-963-6301,13402,"85,500",04/20/2001,  ,27701
Sold,EAL,204001,Morningside,336794,1613 EL PASO ST,"86,900",61,208275,2,1,0,2 ST,SANDY PALUMBO,412-363-4000,13634,"84,000",07/03/2001,  ,67301
Sold,EAL,204001,Morningside,421203,7114 BAKER STREET,"86,900",49,204785,3,2,  ,2 ST,Owner,412-487-3200,15101,"86,900",10/17/2002,  ,27301
Sold,EAL,204001,Morningside,853393,1656 JANCEY ST,"86,500",999,200797,3,1,  ,2 ST,JACK CLAUS,412-781-9591,13402,"77,500",05/27/2011,  ,13409
Sold,EAL,204001,Morningside,503345,1216 Duffield Street,"86,000",  ,202235,3,1,  ,2 ST,Don,412-608-0532,13640,"84,000",07/06/2004,  ,13634
Sold,EAL,204001,Morningside,124540,1721 EL PASO ST,"85,900",71,  ,5,1,1,OVER 2,WALT KONDRIT,412-781-2426,13620,"81,500",09/27/1996,  ,13406
Sold,EAL,204001,Morningside,623051,1611 Duffield St.,"85,900",52,209230,2,1,1,2 ST,Regis Donovan,412-292-7917,27701,"74,900",08/04/2006,  ,15105
Sold,EAL,204001,Morningside,792573,1029 Duffield,"85,000",65,200980,3,1,  ,2 ST,Beth Danchek,412-389-4609,13603,"85,000",11/20/2009,209678,15105
Sold,EAL,204001,Morningside,990442,1711 1/2 Jancey St,"85,000",88,215594,2,1,  ,2 ST,STEPHEN,412-296-0466,13409,"79,000",04/17/2014,  ,13634
Sold,EAL,204001,Morningside,151321,839 CHISLETT ST,"84,900",999,  ,7,4,0,OVER 2,MILT STRAHL,412-687-6000,13423,"78,000",09/08/1997,  ,48401
Sold,EAL,204001,Morningside,497909,1206 Duffield,"84,900",999,200851,4,1,  ,OVER 2,E.Connelly,412 371-6708,13409,"84,000",05/10/2004,  ,15101
Sold,EAL,204001,Morningside,44744,1164 JANCEY ST,"84,900",999,  ,4,1,1,OVER 2,OWNER/LISTOR,412-421-9120,13418,"78,000",04/26/1996,  ,13418
Sold,EAL,204001,Morningside,361220,1201 CHISLETT ST,"84,900",91,201064,6,2,0,OVER 2,BIG NICK,412-491-1433,35901,"82,500",02/28/2002,  ,57601
Sold,EAL,204001,Morningside,65821,1166 MORNINSIDE AV,"84,900",999,  ,5,3,1,OVER 2,SOLOMON LISA,412-661-0126,13409,"84,000",04/14/1995,  ,52101
Sold,EAL,204001,Morningside,504518,1249 Duffield St,"84,900",75,200915,3,1,  ,2 ST,Gina & Stephen,412-361-1065,11201,"84,000",08/06/2004,  ,11201
Sold,EAL,204001,Morningside,733837,1422 Jancey Street,"84,900",68,210220,3,2,  ,2 ST,Tom,724-994-1337,36101,"80,000",08/29/2008,  ,13409
Sold,EAL,204001,Morningside,850386,1203 Chislett,"84,900",85,216419,3,1,  ,2 ST,Kathy or Eric,412-983-5531,70601,"84,900",01/28/2011,  ,70601
Sold,EAL,204001,Morningside,968232,1937 Chislett Street,"84,900",999,220178,2,1,  ,2 ST,Agent-Erin,412.983.2026,13419,"80,000",09/27/2013,219231,15105
Sold,EAL,204001,Morningside,901373,1418 JANCEY,"84,600",  ,209843,3,2,  ,2 ST,JOHN LIPNER,412-600-8747,74601,"77,000",03/20/2012,  ,34101
Sold,EAL,204001,Morningside,505014,1212 Duffield Street,"84,000",68,211326,3,1,  ,2 ST,Ted Harchick,412-255-3333,13620,"77,500",08/25/2004,  ,13620
Sold,EAL,204001,Morningside,560579,1007 Chislett Street,"84,000",80,205265,3,1,  ,2 ST,Jackie Wise,412-361-4000,13409,"75,500",06/16/2005,  ,13409
Sold,EAL,204001,Morningside,349998,1106 MORNINSIDE AV,"83,900",50,201188,3,1,1,OVER 2,REGIS SR,412-362-5530,27701,"80,000",12/14/2001,  ,15105
Sold,EAL,204001,Morningside,116140,906 CHISLETT ST,"83,900",999,  ,6,1,1,OVER 2,W 622-4634,412-361-4817,15147,"74,300",03/26/1997,  ,67301
Sold,EAL,204001,Morningside,400555,925 Chislett Street,"83,500",92,206388,6,2,  ,OVER 2,owner,412 398 1658,15109,"83,600",04/16/2002,  ,15137
Sold,EAL,204001,Morningside,481028,1252 Duffield,"82,900",77,204627,3,1,1,2 ST,owners,412-661-7877,15105,"72,976",12/12/2003,  ,74405
Sold,EAL,204001,Morningside,231109,7238 STANDISH ST,"82,900",71,204334,6,1,0,OVER 2,LOCK BOX,412-362-5530,27701,"83,400",02/05/1999,  ,27701
Sold,EAL,204001,Morningside,612435,905 CHISLETT STREET,"82,900",91,203692,3,2,  ,2 ST,ownerafter 1PM,412-441-4605,15101,"80,000",07/10/2006,  ,13412
Sold,EAL,204001,Morningside,708829,6814 BAKER STREET,"82,900",103,203692,4,2,  ,OVER 2,AGENT,412-487-3200,15101,"75,000",04/17/2008,  ,15101
Sold,EAL,204001,Morningside,550996,1823 JANCEY STREET,"82,900",85,203692,3,1,1,2 ST,owner-cell,412-512-5428,15101,"81,000",05/24/2005,  ,13634
Sold,EAL,204001,Morningside,335377,1128 MORNINGSID AV,"82,500",999,203692,3,1,0,OVER 2,AGENT,412-781-6755,15101,"76,000",07/20/2001,  ,13418
Sold,EAL,204001,Morningside,418136,1603 Duffield Street,"82,500",52,203692,2,2,  ,RANCH,owner,412-661-2425,15101,"78,500",10/15/2002,  ,13630
Sold,EAL,204001,Morningside,155355,1144 MORNINGSID AV,"82,500",57,  ,3,1,0,2 ST,N. STAMPAHAR,412-963-6300,13402,"79,600",07/01/1997,  ,15137
Sold,EAL,204001,Morningside,473168,910 JANCEY,"82,500",  ,201607,5,2,  ,OVER 2,CHERYL GERSON,412-521-2222,13604,"75,000",12/26/2003,  ,13604
Sold,EAL,204001,Morningside,723006,1825 Jancey,"82,500",98,208781,2,1,1,2 ST,Marianne,412-613-8100,61801,"75,500",08/15/2008,208781,61801
Sold,EAL,204001,Morningside,821017,6755 ADELPHIA STREET,"82,500",121,203692,3,1,  ,OVER 2,OWNER,412-805-5009,15101,"82,500",06/09/2010,218460,15107
Sold,EAL,204001,Morningside,1019359,7301 Baker,"82,500",60,200858,2,1,1,RANCH,J Conrad,412 638 7933,10202,"78,500",08/12/2014,200858,10202
Sold,EAL,204001,Morningside,836847,7216 Witherspoon,"82,000",50,218944,3,1,1,2 ST,John Walsh,412-980-8827,13404,"75,000",10/08/2010,217337,13604
Sold,EAL,204001,Morningside,340134,5416 HAMPTON ST,"82,000",999,203692,4,1,0,2 ST,OWNER,412-441-3172,15101,"78,000",09/07/2001,  ,13409
Sold,EAL,204001,Morningside,337956,1609 EL PASO ST,"82,000",0,203838,3,1,0,2 ST,JILL PORTLAND,412-521-1000,61801,"82,000",09/28/2001,  ,15137
Sold,EAL,204001,Morningside,294149,1013 CHISLETT ST,"82,000",90,208222,4,3,0,2 ST,OWNER,412-661-9138,13603,"78,000",12/19/2000,  ,13604
Sold,EAL,204001,Morningside,40164,131 STANTON CT,"82,000",0,  ,4,2,0,2 ST,TOM/VIVIANA,412-521-5500,13220,"79,000",11/02/1995,  ,13220
Sold,EAL,204001,Morningside,603567,1219 Morningside Ave.,"82,000",85,202699,2,1,  ,OVER 2,Rita Licnerski,412-361-4000,13409,"81,900",06/23/2006,  ,13409
Sold,EAL,204001,Morningside,774543,1881 Jancey St,"82,000",80,215594,2,1,  ,2 ST,Justin,412-418-0596,13409,"78,000",06/16/2009,  ,13409
Sold,EAL,204001,Morningside,324233,1235 MORNINGSID AV,"81,900",80,208275,3,2,0,OVER 2,SANDY PALUMBO,412-363-4000,13634,"77,000",03/30/2001,  ,13634
Sold,EAL,204001,Morningside,104957,1014 JANCEY ST,"81,900",85,  ,5,2,1,OVER 2,TOM YARGO,412-361-4000,13409,"80,000",05/29/1996,  ,13418
Sold,EAL,204001,Morningside,899340,1254 Duffield Street,"80,000",92,219403,3,1,  ,OVER 2,Sean Daley,412-956-3550,13409,"80,000",01/05/2012,219403,13409
Sold,EAL,204001,Morningside,405644,1623 ELPASO STREET,"79,900",999,201105,3,1,1,2 ST,SANDY X213,412-521-5500,13220,"80,100",05/24/2002,  ,67301
Sold,EAL,204001,Morningside,458793,1713 Morningside Ave.,"79,900",91,209230,4,1,1,OVER 2,R DONOVAN JR,412-362-5530,27701,"76,000",07/01/2003,  ,67301
Sold,EAL,204001,Morningside,319984,1224 MORNINGSID AV,"79,900",60,209353,3,1,1,2 ST,CAROLYN L,412-421-9120,13418,"74,500",03/27/2001,  ,13418
Sold,EAL,204001,Morningside,44643,1927 CHISLETT ST,"79,900",999,  ,5,2,0,OVER 2,OWNER,412-363-2173,13601,"74,000",02/15/1996,  ,15122
Sold,EAL,204001,Morningside,277954,743 CHISLETT ST,"79,900",78,209589,4,2,0,OVER 2,MEGAN SHANLEY,412-521-5500,13220,"74,300",06/05/2000,  ,13220
Sold,EAL,204001,Morningside,294696,1606 JANCEY ST,"79,900",999,203692,4,1,0,OVER 2,AGENT,412-781-6755,15101,"79,900",06/08/2000,  ,15101
Sold,EAL,204001,Morningside,90708,1542 WINDCREST DR,"79,900",0,  ,3,1,2,2 ST,PEG,412-361-4000,13409,"75,000",04/25/1995,  ,13418
Sold,EAL,204001,Morningside,97296,816 CHISLETT ST,"79,900",42,  ,3,2,1,2 ST,SANDY DETEMPLE,412-521-5500,13220,"77,000",06/30/1995,  ,21901
Sold,EAL,204001,Morningside,97794,1143 DUFFIELD ST,"79,900",20,  ,3,1,1,MULTI,CAROL KORTANEK,412-645-9109,15147,"79,900",04/29/1996,  ,15147
Sold,EAL,204001,Morningside,170023,1647 TRINITY ST,"79,900",37,  ,3,2,0,RANCH,BETTY H. KLEIN,412-521-5100,15137,"72,500",05/27/1998,  ,13403
Sold,EAL,204001,Morningside,188734,5418 HAMPTON ST,"79,900",70,203838,3,2,0,OVER 2,JILL PORTLAND,412-681-4000,61801,"79,900",06/02/1998,  ,13409
Sold,EAL,204001,Morningside,206348,1270 DUFFIELD ST,"79,900",999,  ,4,1,1,OVER 2,LISA SOLOMON,412-661-0126,13409,"77,000",08/20/1998,  ,22701
Sold,EAL,204001,Morningside,227314,1680 DUFFIELD ST,"79,900",42,209240,3,3,0,2 ST,OWNER,412-361-4236,62201,"70,000",01/19/1999,  ,13220
Sold,EAL,204001,Morningside,414847,6901 Standish Street,"79,900",72,203692,3,1,  ,2 ST,owner,412-362-1415,15101,"77,500",07/11/2002,  ,13409
Sold,EAL,204001,Morningside,674301,1717 Morningside Ave.,"79,900",999,202699,3,1,  ,OVER 2,Rita Licnerski,412-362-8155,13409,"69,743",07/10/2007,  ,13409
Sold,EAL,204001,Morningside,510028,1615 JANCEY STREET,"79,900",79,212291,3,1,1,OVER 2,AGENT,412-377-5765,13631,"75,000",07/29/2004,  ,74402
Sold,EAL,204001,Morningside,754813,1928 Antietam St.,"79,900",81,215594,2,2,  ,2 ST,Justin,412-418-0596,13409,"75,000",02/19/2009,  ,13403
Sold,EAL,204001,Morningside,652347,6400 Adelphia Street,"79,900",36,205911,3,2,1,2 ST,Bob Moncavage,412-819-0777,80901,"80,319",02/28/2007,  ,13220
Sold,EAL,204001,Morningside,568477,6921 Manistee,"79,900",70,202699,3,1,  ,2 ST,Rita Licnerski,412-361-4000,13409,"71,500",09/30/2005,  ,15121
Sold,EAL,204001,Morningside,722490,6729 Greenwood,"79,900",999,215234,3,1,1,2 ST,BOB X 330,X 330,57101,"82,680",06/12/2008,216189,15130
Sold,EAL,204001,Morningside,629289,1208 CHISLETT STREET,"79,900",91,203692,3,1,  ,OVER 2,OWNER,412-661-1697,15101,"75,000",09/19/2006,  ,27301
Sold,EAL,204001,Morningside,831414,1693 JANCEY STREET,"79,900",85,203692,2,1,  ,2 ST,OWNER,412-999-9274,15101,"78,500",08/31/2010,  ,79101
Sold,EAL,204001,Morningside,888032,1807 Duffield,"79,900",112,222745,3,1,  ,OVER 2,Curt Buchanan,412-523-2693,13634,"69,000",03/23/2012,219374,13620
Sold,EAL,204001,Morningside,918182,1825 Jancey,"79,900",101,208781,2,1,1,2 ST,Marianne,412-613-8100,61801,"71,000",03/19/2013,208781,61801
Sold,EAL,204001,Morningside,359193,1037 CHISLETT ST,"79,500",999,202146,6,3,0,OVER 2,AGENT,412-521-1000,61801,"71,500",04/12/2002,  ,13414
Sold,EAL,204001,Morningside,291556,1413 MORNINGSID AV,"79,500",75,209124,3,2,0,OVER 2,DANIEL LANDIS,412-521-5500,13220,"75,000",07/28/2000,  ,61801
Sold,EAL,204001,Morningside,439674,1244 Morningside Ave,"79,500",999,201105,3,1,1,2 ST,Sandy x213,412-521-5500,13220,"73,000",02/18/2003,  ,13220
Sold,EAL,204001,Morningside,283043,1125 JANCEY ST,"79,000",99,208012,3,1,0,2 ST,M.DEPASQUALE,412-361-4000,13409,"70,000",04/27/2000,  ,13604
Sold,EAL,204001,Morningside,305024,1012 MORNINGSID AV,"79,000",999,203923,3,1,0,2 ST,OWNER/ROCK,412-441-5192,13613,"77,000",03/29/2001,  ,13604
Sold,EAL,204001,Morningside,102362,1102 JANCEY ST,"79,000",999,  ,4,2,0,OVER 2,SCATS SCATENA,412-661-9080,27301,"70,000",04/25/1996,  ,27301
Sold,EAL,204001,Morningside,829943,1806 EL PASO,"79,000",80,212802,3,1,  ,2 ST,CATHERINE,412-874-3074,13634,"73,500",08/27/2010,212802,13634
Sold,EAL,204001,Morningside,325269,1705 MORNINGSID AV,"78,900",60,203692,3,2,0,2 ST,OWNER,412-363-1604,15101,"75,000",05/01/2001,  ,15137
Sold,EAL,204001,Morningside,297956,1615 JANCEY ST,"78,500",75,207297,3,1,1,OVER 2,GAYLE MURPHY,412-798-5680,59001,"69,000",03/05/2001,  ,59001
Sold,EAL,204001,Morningside,347223,1624 MORNINGSID AV,"78,500",999,200851,4,2,0,OVER 2,E. CONNELLY,412-361-4000,13409,"78,000",08/31/2001,  ,61801
Sold,EAL,204001,Morningside,237074,1116 JANCEY ST,"78,500",100,203692,4,1,0,OVER 2,OWNER,412-441-6268,15101,"78,500",12/09/1999,  ,13604
Sold,EAL,204001,Morningside,38572,924 CHISLETT ST,"78,500",999,  ,5,2,0,OVER 2,SANDY DETEMPLE,412-521-5500,13220,"72,000",04/19/1996,  ,61801
Sold,EAL,204001,Morningside,561727,1710 Trinity,"78,500",56,211753,2,1,1,RANCH,Pat Harlovic,412-487-7787,13419,"73,500",10/14/2005,  ,13419
Sold,EAL,204001,Morningside,561943,7209 Witherspoon Street,"77,900",80,203533,2,1,1,2 ST,Paul Quinn,412-823-2440,72301,"71,000",07/29/2005,  ,13403
Sold,EAL,204001,Morningside,327728,1853 CHISLETT ST,"77,500",999,201130,2,1,1,RANCH,AGENT,412-362-3333,34101,"78,500",04/10/2001,  ,34101
Sold,EAL,204001,Morningside,265099,1800 ANTIETUM ST 1800,"77,500",71,201119,2,1,0,OTHER,LINDA DIBUCCI,412-486-6722,13402,"67,000",11/18/1999,  ,13402
Sold,EAL,204001,Morningside,583854,7331 Baker Street,"77,500",44,201352,3,1,  ,RANCH,Owner/Realtor,412583-8341,74201,"72,340",04/06/2006,  ,13220
Sold,EAL,204001,Morningside,734267,1641 Jancey Street,"77,250",52,206514,3,1,  ,RANCH,Agent,412-366-1600,13601,"56,000",12/05/2008,222625,34101
Sold,EAL,204001,Morningside,227664,1137 CHISLETT ST,"77,000",71,206979,3,1,1,2 ST,M.MOSCHELLA,412-781-1344,13620,"70,000",02/01/1999,  ,15106
Sold,EAL,204001,Morningside,339413,1435 MORNINGSIDE AVE,"76,900",75,202699,3,2,0,2 ST,RITA LICNERSKI,412-362-8155,13409,"72,000",03/29/2002,  ,13409
Sold,EAL,204001,Morningside,453941,1026 Heth St,"76,900",50,200915,4,2,  ,2 ST,Rich Creo,412-856-2000,11201,"76,214",09/25/2003,  ,15107
Sold,EAL,204001,Morningside,184932,1686 MORNINGSID AV,"76,800",68,202731,3,2,0,2 ST,EMILY LISOWSKI,412-681-4000,61801,"70,000",05/06/1998,  ,13221
Sold,EAL,204001,Morningside,355335,1663 CHISLETT ST,"75,900",51,209625,3,1,1,2 ST,MARIANNE WHITE,412-661-5311,27701,"70,000",02/11/2002,  ,27701
Sold,EAL,204001,Morningside,511858,1636 Duffield,"75,900",60,208781,3,1,  ,2 ST,Marianne,412-521-1000,61801,"71,000",07/30/2004,  ,61801
Sold,EAL,204001,Morningside,515376,1690 MORNINGSIDE AVENUE,"75,500",80,203692,4,1,1,2 ST,call agent &GO,412-487-3200,15101,"75,200",08/25/2004,  ,13409
Sold,EAL,204001,Morningside,450272,1176 chislett,"75,000",78,202585,4,1,  ,OVER 2,peg x 225,412-361-4000,13409,"72,000",07/31/2003,  ,12301
Sold,EAL,204001,Morningside,337326,7234 WITHERSPON ST,"75,000",999,203106,3,1,1,2 ST,BOB MCKINLEY,412-682-3452,27301,"74,000",12/29/2001,  ,15122
Sold,EAL,204001,Morningside,455268,1691 Morningside Avenue,"75,000",999,201234,2,2,  ,2 ST,HERSHEY DUGAN,412-559-6008,13634,"70,000",06/19/2003,  ,13634
Sold,EAL,204001,Morningside,416538,6914 bishop street,"75,000",75,201352,4,1,1,OVER 2,chris m fanto,chrisy fanto,74201,"75,000",05/02/2003,  ,74201
Sold,EAL,204001,Morningside,208488,1110 MORNINSIDE AV,"75,000",999,  ,4,1,1,OVER 2,LISA SOLOMON,412-661-0126,13409,"69,500",10/28/1998,  ,13409
Sold,EAL,204001,Morningside,639615,1700 Martha,"75,000",111,216604,4,1,1,OVER 2,Carmen Pasquar,412.508.7332,13418,"41,000",01/31/2007,  ,13409
Sold,EAL,204001,Morningside,559469,6923 STANDISH,"75,000",78,208275,3,1,  ,2 ST,SANDY PALUMBO,412-363-0000,13634,"74,000",06/08/2005,  ,13409
Sold,EAL,204001,Morningside,209729,1439 MORNINGSID AV,"74,999",71,  ,3,2,0,2 ST,BEV GERBER,412-681-6675,13604,"71,000",09/30/1998,  ,49301
Sold,EAL,204001,Morningside,401059,1165 Chislett,"74,900",72,205546,3,2,  ,2 ST,Pat Truschel,412-363-4000,13634,"73,000",07/26/2002,  ,13203
Sold,EAL,204001,Morningside,2997,5430 BOSSART ST,"74,900",0,  ,4,2,1,1.5,JILL PORTLAND,412-681-4000,61801,"70,000",01/10/1996,  ,61801
Sold,EAL,204001,Morningside,404784,926 Morningside,"74,900",999,202699,3,1,  ,2 ST,412-361-4000,412-361-4000,13409,"72,500",05/31/2002,  ,13409
Sold,EAL,204001,Morningside,305616,1630 MORNINGSID AV,"74,900",88,203692,3,1,0,2 ST,AGENT,412-781-6755,15101,"70,000",01/05/2001,  ,74001
Sold,EAL,204001,Morningside,279319,1416 DUFFIELD ST,"74,900",72,201091,3,1,1,2 ST,JILL DERIGGI,412-271-7600,13404,"70,000",07/28/2000,  ,61801
Sold,EAL,204001,Morningside,94508,148 E STANTON CT,"74,900",55,  ,3,1,0,2 ST,OWNER,412-362-9991,48801,"70,000",04/28/1995,  ,48803
Sold,EAL,204001,Morningside,127529,1429 JANCEY ST,"74,900",76,  ,3,1,1,OVER 2,LIST AGENT,412-487-3200,15101,"73,500",04/18/1997,  ,13409
Sold,EAL,204001,Morningside,247373,1616 JANCEY ST,"74,900",74,203692,6,1,1,OVER 2,OWNER,412-361-6037,15101,"74,900",07/30/1999,  ,13423
Sold,EAL,204001,Morningside,257300,1117 CHISLETT ST,"74,900",999,206979,3,2,0,2 ST,OWNER,412-361-0263,13620,"73,500",08/20/1999,  ,13423
Sold,EAL,204001,Morningside,429236,825 Chislett,"74,900",79,202699,3,1,  ,2 ST,Rita Licnerski,412-361-4000,13409,"74,000",11/15/2002,  ,61801
Sold,EAL,204001,Morningside,649732,1872 jancey,"74,900",  ,204248,3,1,  ,2 ST,scats,412-916-2504,13409,"40,000",02/07/2007,  ,13409
Sold,EAL,204001,Morningside,565657,1842 JANCEY STREET,"74,900",85,203692,4,1,  ,2 ST,owner,412-512-3568,15101,"75,000",09/28/2005,  ,13204
Sold,EAL,204001,Morningside,950311,1511 El Paso Street,"74,900",63,209048,3,2,  ,RANCH,Jennifer,412-851-0276,85201,"76,150",04/08/2013,204644,79101
Sold,EAL,204001,Morningside,51465,1237 MORN'SIDE AV,"74,500",76,  ,6,2,0,OVER 2,P. LAMPENFIELD,412-361-4000,13409,"67,500",12/29/1995,  ,13409
Sold,EAL,204001,Morningside,92047,1032 CHISLETT ST,"74,500",85,  ,3,2,1,OVER 2,LISA SOLOMON,412-361-4000,13409,"72,000",09/19/1995,  ,22101
Sold,EAL,204001,Morningside,317651,1266 DUFFIELD ST,"74,400",72,203692,4,1,0,OVER 2,OWNER,412-661-1691,15101,"70,000",02/12/2001,  ,13634
Sold,EAL,204001,Morningside,129157,1161 JANCEY ST,"74,000",999,  ,3,1,0,2 ST,RITA LICNERSKI,412-362-8155,13409,"70,000",05/23/1997,  ,48805
Sold,EAL,204001,Morningside,332277,1600 DUFFIELD ST,"73,500",71,203692,3,1,0,2 ST,OWNER,412-362-3627,15101,"73,000",06/21/2001,  ,13220
Sold,EAL,204001,Morningside,428260,1205 Duffield Street,"73,500",67,203692,3,1,  ,2 ST,owner,412-362-3469,15101,"72,000",10/24/2002,  ,13634
Sold,EAL,204001,Morningside,152503,1624 MORNINGSID AV,"73,500",999,  ,4,2,0,2 ST,OWNER,412-441-9519,13603,"69,150",06/20/1997,  ,13409
Sold,EAL,204001,Morningside,204964,1604 MORNINGSID AV,"73,500",73,  ,3,2,0,OVER 2,RITA LICNERSKI,412-361-4000,13409,"69,000",11/06/1998,  ,15122
Sold,EAL,204001,Morningside,146614,1161 MORNINGSID AV,"73,000",72,  ,3,1,0,2 ST,CHRIS THOMAS,412-521-5500,13220,"64,000",04/29/1997,  ,13423
Sold,EAL,204001,Morningside,662454,1841 Morningside ave.,"73,000",57,207671,2,1,  ,RANCH,agent,412-780-7569,15137,"72,874",05/30/2007,  ,15137
Sold,EAL,204001,Morningside,281022,1649 MORNINGSID AV,"72,900",74,206946,4,1,1,OVER 2,VACANT/AGENT,412-590-8683,15101,"73,900",03/31/2000,  ,15105
Sold,EAL,204001,Morningside,292887,1723 CHISLETT ST,"72,900",0,208012,3,2,0,2 ST,M.DEPASQUALE,412-361-4000,13409,"70,000",08/18/2000,  ,13409
Sold,EAL,204001,Morningside,165590,1871 JANCEY ST,"72,900",97,  ,3,2,1,OVER 2,OWMNER,412-363-0365,15101,"72,700",08/28/1997,  ,13220
Sold,EAL,204001,Morningside,872203,1631 DUFFIELD STREET,"72,900",66,203692,3,1,  ,2 ST,OWNER-4 APPT,304-280-7642,15101,"62,500",12/01/2011,  ,15101
Sold,EAL,204001,Morningside,831379,6210 Sawyer,"72,800",100,218986,3,1,  ,2 ST,Lloyd Browning,412-877-7818,13220,"65,000",06/17/2011,200848,13220
Sold,EAL,204001,Morningside,263661,1129 JANCEY ST,"72,500",88,201352,3,2,1,2 ST,CHRIS M FANTO,412-828-8696,74201,"69,000",10/08/1999,  ,15147
Sold,EAL,204001,Morningside,433261,935 Morningside Ave.,"72,500",52,204729,5,1,1,2 ST,Rob Strohm,412-963-7655,13620,"71,000",12/31/2002,  ,13620
Sold,EAL,204001,Morningside,139773,1112 MORNINGSDE AV,"72,500",999,  ,4,2,0,OVER 2,OWNER--AGENT,412-661-8677,15101,"70,000",04/18/1997,  ,15104
Sold,EAL,204001,Morningside,194636,1687 MORNINGSID AV,"72,500",43,203692,3,1,0,1.5,OWNER-MRS.Z,412-362-9341,15101,"70,000",04/01/1999,  ,27701
Sold,EAL,204001,Morningside,503178,6909 BISHOP STREET,"72,500",89,203692,3,1,  ,OVER 2,lockbx-side dr,412-487-3200,15101,"73,000",06/03/2004,  ,15101
